step_id,process_id,product_id,step_name,step_type,responsible_dept,responsible_person,predecessor_steps,planned_duration,actual_duration,start_time,end_time,status
PROD0030_V1_STEP006,PROD0030_V1,PROD0030,托管行清算核对,清算,清算部,清算部_1号员工,STEP005,2.0,1.45,2023-11-17 14:06:13,2023-11-17 15:33:19,有问题
PROD0030_V1_STEP007,PROD0030_V1,PROD0030,估值数据准备,估值,估值部,估值部_2号员工,STEP006,1.0,0.46,2023-11-17 15:33:19,2023-11-17 16:00:51,已完成
PROD0030_V1_STEP008,PROD0030_V1,PROD0030,估值计算,估值,估值部,估值部_2号员工,STEP007,2.0,2.22,2023-11-17 16:00:51,2023-11-17 18:14:20,已完成
PROD0030_V1_STEP009,PROD0030_V1,PROD0030,托管行估值核对,估值,估值部,估值部_2号员工,STEP008,2.0,0.89,2023-11-17 18:14:20,2023-11-17 19:07:46,已完成
PROD0030_V1_STEP010,PROD0030_V1,PROD0030,估值结果确认,估值,估值部,估值部_5号员工,STEP009,1.0,0.44,2023-11-17 19:07:46,2023-11-17 19:34:08,已完成
PROD0030_V1_STEP011,PROD0030_V1,PROD0030,信息披露准备,披露,披露部,披露部_5号员工,STEP010,1.0,0.68,2023-11-17 19:34:08,2023-11-17 20:14:40,已完成
PROD0030_V1_STEP012,PROD0030_V1,PROD0030,信息披露发布,披露,披露部,披露部_2号员工,STEP011,1.0,0.69,2023-11-17 20:14:40,2023-11-17 20:56:01,已完成
PROD0031_V1_STEP001,PROD0031_V1,PROD0031,交易指令接收,交易,交易部,交易部_1号员工,,0.5,0.26,2023-09-01 09:00:00,2023-09-01 09:15:51,有问题
PROD0031_V1_STEP002,PROD0031_V1,PROD0031,交易执行,交易,交易部,交易部_3号员工,STEP001,1.0,0.74,2023-09-01 09:15:51,2023-09-01 10:00:31,有问题
PROD0031_V1_STEP003,PROD0031_V1,PROD0031,清算处理,清算,清算部,清算部_5号员工,STEP002,1.0,0.74,2023-09-01 10:00:31,2023-09-01 10:44:44,已完成
PROD0031_V1_STEP004,PROD0031_V1,PROD0031,估值计算,估值,估值部,估值部_1号员工,STEP003,1.0,0.61,2023-09-01 10:44:44,2023-09-01 11:21:05,已完成
PROD0031_V1_STEP005,PROD0031_V1,PROD0031,托管行核对,估值,估值部,估值部_4号员工,STEP004,1.0,0.42,2023-09-01 11:21:05,2023-09-01 11:46:06,已完成
PROD0031_V1_STEP006,PROD0031_V1,PROD0031,信息披露,披露,披露部,披露部_3号员工,STEP005,0.5,0.32,2023-09-01 11:46:06,2023-09-01 12:05:19,有问题
PROD0031_V2_STEP001,PROD0031_V2,PROD0031,交易指令接收,交易,交易部,交易部_2号员工,,0.5,0.31,2023-01-12 09:00:00,2023-01-12 09:18:23,有问题
PROD0031_V2_STEP002,PROD0031_V2,PROD0031,交易执行,交易,交易部,交易部_1号员工,STEP001,1.0,0.59,2023-01-12 09:18:23,2023-01-12 09:53:43,已完成
PROD0031_V2_STEP003,PROD0031_V2,PROD0031,清算处理,清算,清算部,清算部_3号员工,STEP002,1.0,0.55,2023-01-12 09:53:43,2023-01-12 10:26:28,已完成
PROD0031_V2_STEP004,PROD0031_V2,PROD0031,估值计算,估值,估值部,估值部_1号员工,STEP003,1.0,0.73,2023-01-12 10:26:28,2023-01-12 11:10:17,有问题
PROD0031_V2_STEP005,PROD0031_V2,PROD0031,托管行核对,估值,估值部,估值部_5号员工,STEP004,1.0,0.47,2023-01-12 11:10:17,2023-01-12 11:38:42,已完成
PROD0031_V2_STEP006,PROD0031_V2,PROD0031,信息披露,披露,披露部,披露部_3号员工,STEP005,0.5,0.36,2023-01-12 11:38:42,2023-01-12 12:00:18,已完成
PROD0032_V1_STEP001,PROD0032_V1,PROD0032,交易指令接收,交易,交易部,交易部_1号员工,,1.0,0.43,2023-01-13 09:00:00,2023-01-13 09:25:45,已完成
PROD0032_V1_STEP002,PROD0032_V1,PROD0032,交易执行,交易,交易部,交易部_1号员工,STEP001,2.0,0.99,2023-01-13 09:25:45,2023-01-13 10:25:17,已完成
PROD0032_V1_STEP003,PROD0032_V1,PROD0032,清算处理,清算,清算部,清算部_3号员工,STEP002,2.0,2.0,2023-01-13 10:25:17,2023-01-13 12:25:28,已完成
PROD0032_V1_STEP004,PROD0032_V1,PROD0032,托管行清算核对,清算,清算部,清算部_1号员工,STEP003,2.0,0.95,2023-01-13 12:25:28,2023-01-13 13:22:29,已完成
PROD0032_V1_STEP005,PROD0032_V1,PROD0032,估值计算,估值,估值部,估值部_3号员工,STEP004,2.0,1.41,2023-01-13 13:22:29,2023-01-13 14:47:17,已完成
PROD0032_V1_STEP006,PROD0032_V1,PROD0032,托管行估值核对,估值,估值部,估值部_2号员工,STEP005,2.0,1.4,2023-01-13 14:47:17,2023-01-13 16:11:21,已完成
PROD0032_V1_STEP007,PROD0032_V1,PROD0032,信息披露,披露,披露部,披露部_3号员工,STEP006,1.0,0.67,2023-01-13 16:11:21,2023-01-13 16:51:24,有问题
PROD0032_V2_STEP001,PROD0032_V2,PROD0032,交易指令接收,交易,交易部,交易部_1号员工,,1.0,0.6,2023-01-23 09:00:00,2023-01-23 09:36:14,已完成
PROD0032_V2_STEP002,PROD0032_V2,PROD0032,交易执行,交易,交易部,交易部_2号员工,STEP001,2.0,1.05,2023-01-23 09:36:14,2023-01-23 10:39:24,有问题
PROD0032_V2_STEP003,PROD0032_V2,PROD0032,清算处理,清算,清算部,清算部_2号员工,STEP002,2.0,1.53,2023-01-23 10:39:24,2023-01-23 12:11:29,已完成
PROD0032_V2_STEP004,PROD0032_V2,PROD0032,托管行清算核对,清算,清算部,清算部_3号员工,STEP003,2.0,0.84,2023-01-23 12:11:29,2023-01-23 13:01:52,已完成
PROD0032_V2_STEP005,PROD0032_V2,PROD0032,估值计算,估值,估值部,估值部_3号员工,STEP004,2.0,1.33,2023-01-23 13:01:52,2023-01-23 14:21:26,已完成
PROD0032_V2_STEP006,PROD0032_V2,PROD0032,托管行估值核对,估值,估值部,估值部_3号员工,STEP005,2.0,1.08,2023-01-23 14:21:26,2023-01-23 15:26:14,已完成
PROD0032_V2_STEP007,PROD0032_V2,PROD0032,信息披露,披露,披露部,披露部_4号员工,STEP006,1.0,0.62,2023-01-23 15:26:14,2023-01-23 16:03:23,已完成
PROD0033_V1_STEP001,PROD0033_V1,PROD0033,交易指令接收,交易,交易部,交易部_2号员工,,1.0,0.61,2023-11-07 09:00:00,2023-11-07 09:36:18,已完成
PROD0033_V1_STEP002,PROD0033_V1,PROD0033,交易执行,交易,交易部,交易部_3号员工,STEP001,2.0,1.17,2023-11-07 09:36:18,2023-11-07 10:46:15,已完成
PROD0033_V1_STEP003,PROD0033_V1,PROD0033,交易确认,交易,交易部,交易部_5号员工,STEP002,1.0,0.55,2023-11-07 10:46:15,2023-11-07 11:19:11,已完成
PROD0033_V1_STEP004,PROD0033_V1,PROD0033,清算数据接收,清算,清算部,清算部_4号员工,STEP003,2.0,1.4,2023-11-07 11:19:11,2023-11-07 12:43:18,有问题
PROD0033_V1_STEP005,PROD0033_V1,PROD0033,清算处理,清算,清算部,清算部_3号员工,STEP004,2.0,1.49,2023-11-07 12:43:18,2023-11-07 14:12:33,已完成
PROD0033_V1_STEP006,PROD0033_V1,PROD0033,托管行清算核对,清算,清算部,清算部_3号员工,STEP005,2.0,0.85,2023-11-07 14:12:33,2023-11-07 15:03:26,已完成
PROD0033_V1_STEP007,PROD0033_V1,PROD0033,估值数据准备,估值,估值部,估值部_5号员工,STEP006,1.0,0.74,2023-11-07 15:03:26,2023-11-07 15:47:57,已完成
PROD0033_V1_STEP008,PROD0033_V1,PROD0033,估值计算,估值,估值部,估值部_5号员工,STEP007,2.0,1.34,2023-11-07 15:47:57,2023-11-07 17:08:06,已完成
PROD0033_V1_STEP009,PROD0033_V1,PROD0033,托管行估值核对,估值,估值部,估值部_3号员工,STEP008,2.0,0.87,2023-11-07 17:08:06,2023-11-07 18:00:15,已完成
PROD0033_V1_STEP010,PROD0033_V1,PROD0033,估值结果确认,估值,估值部,估值部_5号员工,STEP009,1.0,0.59,2023-11-07 18:00:15,2023-11-07 18:35:41,有问题
PROD0033_V1_STEP011,PROD0033_V1,PROD0033,信息披露准备,披露,披露部,披露部_1号员工,STEP010,1.0,0.5,2023-11-07 18:35:41,2023-11-07 19:05:36,已完成
PROD0033_V1_STEP012,PROD0033_V1,PROD0033,信息披露发布,披露,披露部,披露部_2号员工,STEP011,1.0,0.72,2023-11-07 19:05:36,2023-11-07 19:49:00,已完成
PROD0033_V2_STEP001,PROD0033_V2,PROD0033,交易指令接收,交易,交易部,交易部_1号员工,,1.0,0.63,2023-06-16 09:00:00,2023-06-16 09:38:05,有问题
PROD0033_V2_STEP002,PROD0033_V2,PROD0033,交易执行,交易,交易部,交易部_2号员工,STEP001,2.0,1.03,2023-06-16 09:38:05,2023-06-16 10:40:09,有问题
PROD0033_V2_STEP003,PROD0033_V2,PROD0033,交易确认,交易,交易部,交易部_1号员工,STEP002,1.0,0.6,2023-06-16 10:40:09,2023-06-16 11:16:19,有问题
PROD0033_V2_STEP004,PROD0033_V2,PROD0033,清算数据接收,清算,清算部,清算部_1号员工,STEP003,2.0,0.85,2023-06-16 11:16:19,2023-06-16 12:07:21,有问题
PROD0033_V2_STEP005,PROD0033_V2,PROD0033,清算处理,清算,清算部,清算部_4号员工,STEP004,2.0,2.18,2023-06-16 12:07:21,2023-06-16 14:18:00,已完成
PROD0033_V2_STEP006,PROD0033_V2,PROD0033,托管行清算核对,清算,清算部,清算部_1号员工,STEP005,2.0,1.2,2023-06-16 14:18:00,2023-06-16 15:29:47,已完成
PROD0033_V2_STEP007,PROD0033_V2,PROD0033,估值数据准备,估值,估值部,估值部_3号员工,STEP006,1.0,0.47,2023-06-16 15:29:47,2023-06-16 15:58:06,已完成
PROD0033_V2_STEP008,PROD0033_V2,PROD0033,估值计算,估值,估值部,估值部_4号员工,STEP007,2.0,1.29,2023-06-16 15:58:06,2023-06-16 17:15:23,已完成
PROD0033_V2_STEP009,PROD0033_V2,PROD0033,托管行估值核对,估值,估值部,估值部_2号员工,STEP008,2.0,1.12,2023-06-16 17:15:23,2023-06-16 18:22:46,有问题
PROD0033_V2_STEP010,PROD0033_V2,PROD0033,估值结果确认,估值,估值部,估值部_5号员工,STEP009,1.0,0.45,2023-06-16 18:22:46,2023-06-16 18:49:37,有问题
PROD0033_V2_STEP011,PROD0033_V2,PROD0033,信息披露准备,披露,披露部,披露部_1号员工,STEP010,1.0,0.56,2023-06-16 18:49:37,2023-06-16 19:23:22,已完成
PROD0033_V2_STEP012,PROD0033_V2,PROD0033,信息披露发布,披露,披露部,披露部_5号员工,STEP011,1.0,0.49,2023-06-16 19:23:22,2023-06-16 19:52:33,已完成
PROD0034_V1_STEP001,PROD0034_V1,PROD0034,交易指令接收,交易,交易部,交易部_1号员工,,1.0,0.65,2023-09-04 09:00:00,2023-09-04 09:39:14,已完成
PROD0034_V1_STEP002,PROD0034_V1,PROD0034,交易执行,交易,交易部,交易部_4号员工,STEP001,2.0,0.94,2023-09-04 09:39:14,2023-09-04 10:35:29,已完成
PROD0034_V1_STEP003,PROD0034_V1,PROD0034,交易确认,交易,交易部,交易部_3号员工,STEP002,1.0,0.75,2023-09-04 10:35:29,2023-09-04 11:20:26,已完成
PROD0034_V1_STEP004,PROD0034_V1,PROD0034,清算数据接收,清算,清算部,清算部_2号员工,STEP003,2.0,1.17,2023-09-04 11:20:26,2023-09-04 12:30:33,已完成
PROD0034_V1_STEP005,PROD0034_V1,PROD0034,清算处理,清算,清算部,清算部_2号员工,STEP004,3.0,1.87,2023-09-04 12:30:33,2023-09-04 14:22:31,已完成
PROD0034_V1_STEP006,PROD0034_V1,PROD0034,托管行清算核对,清算,清算部,清算部_1号员工,STEP005,2.0,1.09,2023-09-04 14:22:31,2023-09-04 15:27:48,已完成
PROD0034_V1_STEP007,PROD0034_V1,PROD0034,估值数据准备,估值,估值部,估值部_5号员工,STEP006,2.0,1.49,2023-09-04 15:27:48,2023-09-04 16:57:21,已完成
PROD0034_V1_STEP008,PROD0034_V1,PROD0034,估值计算,估值,估值部,估值部_4号员工,STEP007,3.0,2.23,2023-09-04 16:57:21,2023-09-04 19:10:53,有问题
PROD0034_V1_STEP009,PROD0034_V1,PROD0034,托管行估值核对,估值,估值部,估值部_5号员工,STEP008,2.0,1.63,2023-09-04 19:10:53,2023-09-04 20:48:27,已完成
PROD0034_V1_STEP010,PROD0034_V1,PROD0034,估值结果确认,估值,估值部,估值部_5号员工,STEP009,1.0,0.7,2023-09-04 20:48:27,2023-09-04 21:30:12,已完成
PROD0034_V1_STEP011,PROD0034_V1,PROD0034,信息披露准备,披露,披露部,披露部_1号员工,STEP010,2.0,1.4,2023-09-04 21:30:12,2023-09-04 22:54:11,已完成
PROD0034_V1_STEP012,PROD0034_V1,PROD0034,信息披露审核,披露,披露部,披露部_4号员工,STEP011,2.0,1.04,2023-09-04 22:54:11,2023-09-04 23:56:34,有问题
PROD0034_V1_STEP013,PROD0034_V1,PROD0034,信息披露发布,披露,披露部,披露部_3号员工,STEP012,1.0,0.44,2023-09-04 23:56:34,2023-09-05 00:23:00,有问题
PROD0034_V2_STEP001,PROD0034_V2,PROD0034,交易指令接收,交易,交易部,交易部_1号员工,,1.0,0.73,2023-04-14 09:00:00,2023-04-14 09:43:44,已完成
PROD0034_V2_STEP002,PROD0034_V2,PROD0034,交易执行,交易,交易部,交易部_5号员工,STEP001,2.0,0.95,2023-04-14 09:43:44,2023-04-14 10:40:53,已完成
PROD0034_V2_STEP003,PROD0034_V2,PROD0034,交易确认,交易,交易部,交易部_5号员工,STEP002,1.0,0.54,2023-04-14 10:40:53,2023-04-14 11:13:24,有问题
PROD0034_V2_STEP004,PROD0034_V2,PROD0034,清算数据接收,清算,清算部,清算部_1号员工,STEP003,2.0,1.24,2023-04-14 11:13:24,2023-04-14 12:27:33,有问题
PROD0034_V2_STEP005,PROD0034_V2,PROD0034,清算处理,清算,清算部,清算部_2号员工,STEP004,3.0,2.61,2023-04-14 12:27:33,2023-04-14 15:04:06,有问题
PROD0034_V2_STEP006,PROD0034_V2,PROD0034,托管行清算核对,清算,清算部,清算部_2号员工,STEP005,2.0,1.29,2023-04-14 15:04:06,2023-04-14 16:21:41,已完成
PROD0034_V2_STEP007,PROD0034_V2,PROD0034,估值数据准备,估值,估值部,估值部_4号员工,STEP006,2.0,1.31,2023-04-14 16:21:41,2023-04-14 17:40:27,有问题
PROD0034_V2_STEP008,PROD0034_V2,PROD0034,估值计算,估值,估值部,估值部_4号员工,STEP007,3.0,2.97,2023-04-14 17:40:27,2023-04-14 20:38:37,已完成
PROD0034_V2_STEP009,PROD0034_V2,PROD0034,托管行估值核对,估值,估值部,估值部_3号员工,STEP008,2.0,1.89,2023-04-14 20:38:37,2023-04-14 22:31:58,有问题
PROD0034_V2_STEP010,PROD0034_V2,PROD0034,估值结果确认,估值,估值部,估值部_5号员工,STEP009,1.0,0.53,2023-04-14 22:31:58,2023-04-14 23:03:33,已完成
PROD0034_V2_STEP011,PROD0034_V2,PROD0034,信息披露准备,披露,披露部,披露部_2号员工,STEP010,2.0,1.05,2023-04-14 23:03:33,2023-04-15 00:06:28,已完成
PROD0034_V2_STEP012,PROD0034_V2,PROD0034,信息披露审核,披露,披露部,披露部_1号员工,STEP011,2.0,1.22,2023-04-15 00:06:28,2023-04-15 01:19:30,有问题
PROD0034_V2_STEP013,PROD0034_V2,PROD0034,信息披露发布,披露,披露部,披露部_2号员工,STEP012,1.0,0.42,2023-04-15 01:19:30,2023-04-15 01:44:54,已完成
PROD0035_V1_STEP001,PROD0035_V1,PROD0035,交易指令接收,交易,交易部,交易部_1号员工,,1.0,0.67,2023-04-13 09:00:00,2023-04-13 09:39:55,已完成
PROD0035_V1_STEP002,PROD0035_V1,PROD0035,交易执行,交易,交易部,交易部_4号员工,STEP001,2.0,1.38,2023-04-13 09:39:55,2023-04-13 11:02:49,已完成
PROD0035_V1_STEP003,PROD0035_V1,PROD0035,清算处理,清算,清算部,清算部_4号员工,STEP002,2.0,1.96,2023-04-13 11:02:49,2023-04-13 13:00:28,已完成
PROD0035_V1_STEP004,PROD0035_V1,PROD0035,托管行清算核对,清算,清算部,清算部_4号员工,STEP003,2.0,1.45,2023-04-13 13:00:28,2023-04-13 14:27:10,已完成
PROD0035_V1_STEP005,PROD0035_V1,PROD0035,估值计算,估值,估值部,估值部_3号员工,STEP004,2.0,1.67,2023-04-13 14:27:10,2023-04-13 16:07:29,有问题
PROD0035_V1_STEP006,PROD0035_V1,PROD0035,托管行估值核对,估值,估值部,估值部_5号员工,STEP005,2.0,1.25,2023-04-13 16:07:29,2023-04-13 17:22:13,已完成
PROD0035_V1_STEP007,PROD0035_V1,PROD0035,信息披露,披露,披露部,披露部_4号员工,STEP006,1.0,0.49,2023-04-13 17:22:13,2023-04-13 17:51:28,已完成
PROD0036_V1_STEP001,PROD0036_V1,PROD0036,交易指令接收,交易,交易部,交易部_5号员工,,1.0,0.54,2023-08-17 09:00:00,2023-08-17 09:32:22,已完成
PROD0036_V1_STEP002,PROD0036_V1,PROD0036,交易执行,交易,交易部,交易部_5号员工,STEP001,2.0,1.13,2023-08-17 09:32:22,2023-08-17 10:39:58,有问题
PROD0036_V1_STEP003,PROD0036_V1,PROD0036,清算处理,清算,清算部,清算部_3号员工,STEP002,2.0,1.89,2023-08-17 10:39:58,2023-08-17 12:33:26,已完成
PROD0036_V1_STEP004,PROD0036_V1,PROD0036,托管行清算核对,清算,清算部,清算部_4号员工,STEP003,2.0,1.39,2023-08-17 12:33:26,2023-08-17 13:56:37,已完成
PROD0036_V1_STEP005,PROD0036_V1,PROD0036,估值计算,估值,估值部,估值部_3号员工,STEP004,2.0,1.55,2023-08-17 13:56:37,2023-08-17 15:29:44,已完成
PROD0036_V1_STEP006,PROD0036_V1,PROD0036,托管行估值核对,估值,估值部,估值部_1号员工,STEP005,2.0,1.07,2023-08-17 15:29:44,2023-08-17 16:34:07,已完成
PROD0036_V1_STEP007,PROD0036_V1,PROD0036,信息披露,披露,披露部,披露部_2号员工,STEP006,1.0,0.45,2023-08-17 16:34:07,2023-08-17 17:00:50,已完成
PROD0036_V2_STEP001,PROD0036_V2,PROD0036,交易指令接收,交易,交易部,交易部_2号员工,,1.0,0.5,2023-09-09 09:00:00,2023-09-09 09:29:58,已完成
PROD0036_V2_STEP002,PROD0036_V2,PROD0036,交易执行,交易,交易部,交易部_4号员工,STEP001,2.0,1.02,2023-09-09 09:29:58,2023-09-09 10:31:13,已完成
PROD0036_V2_STEP003,PROD0036_V2,PROD0036,清算处理,清算,清算部,清算部_5号员工,STEP002,2.0,1.54,2023-09-09 10:31:13,2023-09-09 12:03:35,有问题
PROD0036_V2_STEP004,PROD0036_V2,PROD0036,托管行清算核对,清算,清算部,清算部_2号员工,STEP003,2.0,1.26,2023-09-09 12:03:35,2023-09-09 13:19:08,已完成
PROD0036_V2_STEP005,PROD0036_V2,PROD0036,估值计算,估值,估值部,估值部_5号员工,STEP004,2.0,1.22,2023-09-09 13:19:08,2023-09-09 14:32:08,有问题
PROD0036_V2_STEP006,PROD0036_V2,PROD0036,托管行估值核对,估值,估值部,估值部_1号员工,STEP005,2.0,1.15,2023-09-09 14:32:08,2023-09-09 15:41:09,已完成
PROD0036_V2_STEP007,PROD0036_V2,PROD0036,信息披露,披露,披露部,披露部_3号员工,STEP006,1.0,0.61,2023-09-09 15:41:09,2023-09-09 16:17:52,有问题
PROD0037_V1_STEP001,PROD0037_V1,PROD0037,交易指令接收,交易,交易部,交易部_5号员工,,1.0,0.72,2023-11-04 09:00:00,2023-11-04 09:43:06,有问题
PROD0037_V1_STEP002,PROD0037_V1,PROD0037,交易执行,交易,交易部,交易部_2号员工,STEP001,2.0,1.04,2023-11-04 09:43:06,2023-11-04 10:45:31,已完成
PROD0037_V1_STEP003,PROD0037_V1,PROD0037,交易确认,交易,交易部,交易部_2号员工,STEP002,1.0,0.68,2023-11-04 10:45:31,2023-11-04 11:26:36,已完成
PROD0037_V1_STEP004,PROD0037_V1,PROD0037,清算数据接收,清算,清算部,清算部_4号员工,STEP003,2.0,1.46,2023-11-04 11:26:36,2023-11-04 12:54:01,已完成
PROD0037_V1_STEP005,PROD0037_V1,PROD0037,清算处理,清算,清算部,清算部_1号员工,STEP004,3.0,2.42,2023-11-04 12:54:01,2023-11-04 15:19:19,有问题
PROD0037_V1_STEP006,PROD0037_V1,PROD0037,托管行清算核对,清算,清算部,清算部_4号员工,STEP005,2.0,0.81,2023-11-04 15:19:19,2023-11-04 16:08:03,已完成
PROD0037_V1_STEP007,PROD0037_V1,PROD0037,估值数据准备,估值,估值部,估值部_5号员工,STEP006,2.0,1.27,2023-11-04 16:08:03,2023-11-04 17:24:19,有问题
PROD0037_V1_STEP008,PROD0037_V1,PROD0037,估值计算,估值,估值部,估值部_3号员工,STEP007,3.0,2.46,2023-11-04 17:24:19,2023-11-04 19:51:38,有问题
PROD0037_V1_STEP009,PROD0037_V1,PROD0037,托管行估值核对,估值,估值部,估值部_4号员工,STEP008,2.0,1.32,2023-11-04 19:51:38,2023-11-04 21:10:50,有问题
PROD0037_V1_STEP010,PROD0037_V1,PROD0037,估值结果确认,估值,估值部,估值部_4号员工,STEP009,1.0,0.58,2023-11-04 21:10:50,2023-11-04 21:45:24,已完成
PROD0037_V1_STEP011,PROD0037_V1,PROD0037,信息披露准备,披露,披露部,披露部_3号员工,STEP010,2.0,1.09,2023-11-04 21:45:24,2023-11-04 22:50:57,已完成
PROD0037_V1_STEP012,PROD0037_V1,PROD0037,信息披露审核,披露,披露部,披露部_3号员工,STEP011,2.0,1.06,2023-11-04 22:50:57,2023-11-04 23:54:22,有问题
PROD0037_V1_STEP013,PROD0037_V1,PROD0037,信息披露发布,披露,披露部,披露部_5号员工,STEP012,1.0,0.72,2023-11-04 23:54:22,2023-11-05 00:37:28,有问题
PROD0038_V1_STEP001,PROD0038_V1,PROD0038,交易指令接收,交易,交易部,交易部_2号员工,,1.0,0.49,2023-10-04 09:00:00,2023-10-04 09:29:12,已完成
PROD0038_V1_STEP002,PROD0038_V1,PROD0038,交易执行,交易,交易部,交易部_2号员工,STEP001,2.0,1.02,2023-10-04 09:29:12,2023-10-04 10:30:41,已完成
PROD0038_V1_STEP003,PROD0038_V1,PROD0038,交易确认,交易,交易部,交易部_1号员工,STEP002,1.0,0.55,2023-10-04 10:30:41,2023-10-04 11:03:43,已完成
PROD0038_V1_STEP004,PROD0038_V1,PROD0038,清算数据接收,清算,清算部,清算部_2号员工,STEP003,2.0,1.09,2023-10-04 11:03:43,2023-10-04 12:09:11,已完成
PROD0038_V1_STEP005,PROD0038_V1,PROD0038,清算处理,清算,清算部,清算部_3号员工,STEP004,3.0,2.6,2023-10-04 12:09:11,2023-10-04 14:45:17,已完成
PROD0038_V1_STEP006,PROD0038_V1,PROD0038,托管行清算核对,清算,清算部,清算部_2号员工,STEP005,2.0,0.89,2023-10-04 14:45:17,2023-10-04 15:38:56,有问题
PROD0038_V1_STEP007,PROD0038_V1,PROD0038,估值数据准备,估值,估值部,估值部_1号员工,STEP006,2.0,0.83,2023-10-04 15:38:56,2023-10-04 16:28:39,有问题
PROD0038_V1_STEP008,PROD0038_V1,PROD0038,估值计算,估值,估值部,估值部_3号员工,STEP007,3.0,2.65,2023-10-04 16:28:39,2023-10-04 19:07:27,有问题
PROD0038_V1_STEP009,PROD0038_V1,PROD0038,托管行估值核对,估值,估值部,估值部_3号员工,STEP008,2.0,1.72,2023-10-04 19:07:27,2023-10-04 20:50:44,有问题
PROD0038_V1_STEP010,PROD0038_V1,PROD0038,估值结果确认,估值,估值部,估值部_2号员工,STEP009,1.0,0.43,2023-10-04 20:50:44,2023-10-04 21:16:37,已完成
PROD0038_V1_STEP011,PROD0038_V1,PROD0038,信息披露准备,披露,披露部,披露部_3号员工,STEP010,2.0,1.23,2023-10-04 21:16:37,2023-10-04 22:30:29,已完成
PROD0038_V1_STEP012,PROD0038_V1,PROD0038,信息披露审核,披露,披露部,披露部_3号员工,STEP011,2.0,0.83,2023-10-04 22:30:29,2023-10-04 23:20:14,已完成
PROD0038_V1_STEP013,PROD0038_V1,PROD0038,信息披露发布,披露,披露部,披露部_1号员工,STEP012,1.0,0.47,2023-10-04 23:20:14,2023-10-04 23:48:32,已完成
PROD0038_V2_STEP001,PROD0038_V2,PROD0038,交易指令接收,交易,交易部,交易部_3号员工,,1.0,0.47,2023-05-06 09:00:00,2023-05-06 09:28:23,已完成
PROD0038_V2_STEP002,PROD0038_V2,PROD0038,交易执行,交易,交易部,交易部_2号员工,STEP001,2.0,1.4,2023-05-06 09:28:23,2023-05-06 10:52:11,已完成
PROD0038_V2_STEP003,PROD0038_V2,PROD0038,交易确认,交易,交易部,交易部_4号员工,STEP002,1.0,0.5,2023-05-06 10:52:11,2023-05-06 11:22:17,已完成
PROD0038_V2_STEP004,PROD0038_V2,PROD0038,清算数据接收,清算,清算部,清算部_3号员工,STEP003,2.0,1.07,2023-05-06 11:22:17,2023-05-06 12:26:32,已完成
PROD0038_V2_STEP005,PROD0038_V2,PROD0038,清算处理,清算,清算部,清算部_3号员工,STEP004,3.0,1.72,2023-05-06 12:26:32,2023-05-06 14:09:29,已完成
PROD0038_V2_STEP006,PROD0038_V2,PROD0038,托管行清算核对,清算,清算部,清算部_2号员工,STEP005,2.0,0.87,2023-05-06 14:09:29,2023-05-06 15:01:34,已完成
PROD0038_V2_STEP007,PROD0038_V2,PROD0038,估值数据准备,估值,估值部,估值部_5号员工,STEP006,2.0,1.23,2023-05-06 15:01:34,2023-05-06 16:15:08,已完成
PROD0038_V2_STEP008,PROD0038_V2,PROD0038,估值计算,估值,估值部,估值部_2号员工,STEP007,3.0,2.72,2023-05-06 16:15:08,2023-05-06 18:58:22,已完成
PROD0038_V2_STEP009,PROD0038_V2,PROD0038,托管行估值核对,估值,估值部,估值部_1号员工,STEP008,2.0,2.08,2023-05-06 18:58:22,2023-05-06 21:03:08,有问题
PROD0038_V2_STEP010,PROD0038_V2,PROD0038,估值结果确认,估值,估值部,估值部_3号员工,STEP009,1.0,0.5,2023-05-06 21:03:08,2023-05-06 21:33:06,已完成
PROD0038_V2_STEP011,PROD0038_V2,PROD0038,信息披露准备,披露,披露部,披露部_4号员工,STEP010,2.0,1.49,2023-05-06 21:33:06,2023-05-06 23:02:37,有问题
PROD0038_V2_STEP012,PROD0038_V2,PROD0038,信息披露审核,披露,披露部,披露部_5号员工,STEP011,2.0,1.19,2023-05-06 23:02:37,2023-05-07 00:13:55,已完成
PROD0038_V2_STEP013,PROD0038_V2,PROD0038,信息披露发布,披露,披露部,披露部_5号员工,STEP012,1.0,0.52,2023-05-07 00:13:55,2023-05-07 00:45:16,已完成
PROD0039_V1_STEP001,PROD0039_V1,PROD0039,交易指令接收,交易,交易部,交易部_2号员工,,1.0,0.5,2023-06-13 09:00:00,2023-06-13 09:29:59,已完成
PROD0039_V1_STEP002,PROD0039_V1,PROD0039,交易执行,交易,交易部,交易部_3号员工,STEP001,2.0,1.4,2023-06-13 09:29:59,2023-06-13 10:54:13,已完成
PROD0039_V1_STEP003,PROD0039_V1,PROD0039,交易确认,交易,交易部,交易部_4号员工,STEP002,1.0,0.62,2023-06-13 10:54:13,2023-06-13 11:31:30,已完成
PROD0039_V1_STEP004,PROD0039_V1,PROD0039,清算数据接收,清算,清算部,清算部_1号员工,STEP003,2.0,0.93,2023-06-13 11:31:30,2023-06-13 12:27:21,已完成
PROD0039_V1_STEP005,PROD0039_V1,PROD0039,清算处理,清算,清算部,清算部_3号员工,STEP004,2.0,1.65,2023-06-13 12:27:21,2023-06-13 14:06:18,有问题
